,id,time (delta),RSSI (dBm)
12592,7171,53:,-66
12593,0,9:,-78
12594,7171,53:,-66
12601,7171,53:,-66
12602,0,9:,-78
12603,7171,53:,-66
12610,7171,53:,-66
12611,0,9:,-78
12612,7171,53:,-66
12619,7171,53:,-66
12620,0,9:,-78
12621,7171,53:,-66
12628,7171,53:,-66
12629,0,9:,-78
12630,7171,53:,-66
12637,7171,53:,-66
12638,0,9:,-78
12639,7171,53:,-66
12646,7171,53:,-66
12647,0,9:,-78
12648,7171,53:,-66
12655,7171,54:,-66
12656,0,9:,-78
12657,7171,54:,-66
12664,7171,54:,-66
12665,0,10:,-78
12666,7171,54:,-66
12673,7171,54:,-66
12674,0,10:,-78
12675,7171,54:,-66
12682,7171,54:,-66
12683,0,10:,-78
12684,7171,54:,-66
12691,7171,54:,-66
12692,0,10:,-78
12693,7171,54:,-66
12700,7171,54:,-66
12701,0,10:,-78
12702,7171,54:,-66
12709,7171,54:,-66
12710,0,10:,-78
12711,7171,54:,-66
12718,7171,54:,-66
12719,0,10:,-78
12720,7171,54:,-66
12727,7171,54:,-66
12728,0,10:,-78
12729,7171,54:,-66
12736,7171,54:,-66
12737,0,10:,-78
12738,7171,54:,-66
12745,7171,55:,-66
12746,0,10:,-78
12747,7171,55:,-66
12754,7171,55:,-66
12755,0,11:,-78
12756,7171,55:,-66
12763,7171,55:,-66
12764,0,11:,-78
12765,7171,55:,-66
12772,7171,55:,-66
12773,0,11:,-78
12774,7171,55:,-66
12781,7171,55:,-66
12782,0,11:,-78
12783,7171,55:,-66
12790,7171,55:,-66
12791,0,11:,-78
12792,7171,55:,-66
12799,7171,55:,-66
12800,0,11:,-78
12801,7171,55:,-66
12808,7171,55:,-66
12809,0,11:,-78
12810,7171,55:,-66
12817,7171,55:,-66
12818,0,11:,-78
12819,7171,55:,-66
12826,7171,55:,-66
12827,0,11:,-78
12828,7171,55:,-66
12835,7171,56:,-66
12836,0,11:,-78
12837,7171,56:,-66
12844,7171,56:,-66
12845,0,12:,-78
12846,7171,56:,-66
12853,7171,56:,-66
12854,0,12:,-78
12855,7171,56:,-66
12862,7171,56:,-66
12863,0,12:,-78
12864,7171,56:,-66
12871,7171,56:,-66
12872,0,12:,-78
12873,7171,56:,-66
12880,7171,56:,-66
12881,0,12:,-78
12882,7171,56:,-66
12889,7171,56:,-66
12890,0,12:,-78
12891,7171,56:,-66
12898,7171,56:,-66
12899,0,12:,-78
12900,7171,56:,-66
12907,7171,56:,-66
12908,0,12:,-78
12909,7171,56:,-66
12916,7171,56:,-66
12917,0,12:,-78
12918,7171,56:,-66
12925,7171,57:,-66
12926,0,12:,-78
12927,7171,57:,-66
12934,7171,57:,-66
12935,0,13:,-78
12936,7171,57:,-66
12943,7171,57:,-66
12944,0,13:,-78
12945,7171,57:,-66
12952,7171,57:,-66
12953,0,13:,-78
12954,7171,57:,-66
12961,7171,57:,-66
12962,0,13:,-78
12963,7171,57:,-66
12970,7171,57:,-66
12971,0,13:,-78
12972,7171,57:,-66
12979,7171,57:,-66
12980,0,13:,-78
12981,7171,57:,-66
12988,7171,57:,-66
12989,0,13:,-78
12990,7171,57:,-66
12997,7171,57:,-66
12998,0,13:,-78
12999,7171,57:,-66
13006,7171,57:,-66
13007,0,13:,-78
13008,7171,57:,-66
13015,7171,58:,-66
13016,0,13:,-78
13017,7171,58:,-66
13024,7171,58:,-66
13025,0,14:,-78
13026,7171,58:,-66
13033,7171,58:,-66
13034,0,14:,-78
13035,7171,58:,-66
13042,7171,58:,-66
13043,0,14:,-78
13044,7171,58:,-66
13051,7171,58:,-66
13052,0,14:,-78
13053,7171,58:,-66
13060,7171,58:,-66
13061,0,14:,-78
13062,7171,58:,-66
13069,7171,58:,-66
13070,0,14:,-78
13071,7171,58:,-66
13078,7171,58:,-66
13079,0,14:,-78
13080,7171,58:,-66
13087,7171,58:,-66
13088,0,14:,-78
13089,7171,58:,-66
13096,7171,58:,-66
13097,0,14:,-78
13098,7171,58:,-66
13105,7171,59:,-66
13106,0,14:,-78
13107,7171,59:,-66
13114,7171,59:,-66
13115,0,15:,-78
13116,7171,59:,-66
13123,7171,59:,-66
13124,0,15:,-78
13125,7171,59:,-66
13132,7171,59:,-66
13133,0,15:,-78
13134,7171,59:,-66
13141,7171,59:,-66
13142,0,15:,-78
13143,7171,59:,-66
13150,7171,59:,-66
13151,0,15:,-78
13152,7171,59:,-66
13159,7171,59:,-66
13160,0,15:,-78
13161,7171,59:,-66
13168,7171,59:,-66
13169,0,15:,-78
13170,7171,59:,-66
13177,7171,59:,-66
13178,0,15:,-78
13179,7171,59:,-66
13186,7171,59:,-66
13187,0,15:,-78
13188,7171,59:,-66
13195,7171,60:,-66
13196,0,15:,-78
13197,7171,60:,-66
13204,7171,60:,-66
13205,0,16:,-78
13206,7171,60:,-66
13213,7171,60:,-66
13214,0,16:,-78
13215,7171,60:,-66
13222,7171,60:,-66
13223,0,16:,-78
13224,7171,60:,-66
13231,7171,60:,-66
13232,0,16:,-78
13233,7171,60:,-66
13240,7171,60:,-66
13241,0,16:,-78
13242,7171,60:,-66
13249,7171,60:,-66
13250,0,16:,-78
13251,7171,60:,-66
13258,7171,60:,-66
13259,0,16:,-78
13260,7171,60:,-66
13267,7171,60:,-66
13268,0,16:,-78
13269,7171,60:,-66
13276,7171,60:,-66
13277,0,16:,-78
13278,7171,60:,-66
13285,7171,61:,-66
13286,0,16:,-78
13287,7171,61:,-66
13294,7171,61:,-66
13295,0,17:,-78
13296,7171,61:,-66
13303,7171,61:,-66
13304,0,17:,-78
13305,7171,61:,-66
13312,7171,61:,-66
13313,0,17:,-78
13314,7171,61:,-66
13321,7171,61:,-66
13322,0,17:,-78
13323,7171,61:,-66
13330,7171,61:,-66
13331,0,17:,-78
13332,7171,61:,-66
13339,7171,61:,-66
13340,0,17:,-78
13341,7171,61:,-66
13348,7171,61:,-66
13349,0,17:,-78
13350,7171,61:,-66
13357,7171,61:,-66
13358,0,17:,-78
13359,7171,61:,-66
13366,7171,61:,-66
13367,0,17:,-78
13368,7171,61:,-66
13375,7171,62:,-66
13376,0,17:,-78
13377,7171,62:,-66
13384,7171,62:,-66
13385,0,18:,-78
13386,7171,62:,-66
13393,7171,62:,-66
13394,0,18:,-78
13395,7171,62:,-66
13402,7171,62:,-66
13403,0,18:,-78
13404,7171,62:,-66
13411,7171,62:,-66
13412,0,18:,-78
13413,7171,62:,-66
13420,7171,62:,-66
13421,0,18:,-78
13422,7171,62:,-66
13429,7171,62:,-66
13430,0,18:,-78
13431,7171,62:,-66
13438,7171,62:,-66
13439,0,18:,-78
13440,7171,62:,-66
13447,7171,62:,-66
13448,0,18:,-78
13449,7171,62:,-66
13456,7171,62:,-66
13457,0,18:,-78
13458,7171,62:,-66
13465,7171,63:,-66
13466,0,18:,-78
13467,7171,63:,-66
13474,7171,63:,-66
13475,0,19:,-78
13476,7171,63:,-66
13483,7171,63:,-66
13484,0,19:,-78
13485,7171,63:,-66
13492,7171,63:,-66
13493,0,19:,-78
13494,7171,63:,-66
13501,7171,63:,-66
13502,0,19:,-78
13503,7171,63:,-66
13510,7171,63:,-66
13511,0,19:,-78
13512,7171,63:,-66
13519,7171,63:,-66
13520,0,19:,-78
13521,7171,63:,-66
13528,7171,63:,-66
13529,0,19:,-78
13530,7171,63:,-66
13537,7171,63:,-66
13538,0,19:,-78
13539,7171,63:,-66
13546,7171,63:,-66
13547,0,19:,-78
13548,7171,63:,-66
13555,7171,64:,-66
13556,0,19:,-78
13557,7171,64:,-66
13564,7171,64:,-66
13565,0,20:,-78
13566,7171,64:,-66
13573,7171,64:,-66
13574,0,20:,-78
13575,7171,64:,-66
13582,7171,64:,-66
13583,0,20:,-78
13584,7171,64:,-66
13591,7171,64:,-66
13592,0,20:,-78
13593,7171,64:,-66
13600,7171,64:,-66
13601,0,20:,-78
13602,7171,64:,-66
13609,7171,64:,-66
13610,0,20:,-78
13611,7171,64:,-66
13618,7171,64:,-66
13619,0,20:,-78
13620,7171,64:,-66
13627,7171,64:,-66
13628,0,20:,-78
13629,7171,64:,-66
13636,7171,64:,-66
13637,0,20:,-78
13638,7171,64:,-66
13645,7171,65:,-66
13646,0,20:,-78
13647,7171,65:,-66
13654,7171,65:,-66
13655,0,21:,-78
13656,7171,65:,-66
13663,7171,65:,-66
13664,0,21:,-78
13665,7171,65:,-66
13672,7171,65:,-66
13673,0,21:,-78
13674,7171,65:,-66
13681,7171,65:,-66
13682,0,21:,-78
13683,7171,65:,-66
13690,7171,65:,-66
13691,0,21:,-78
13692,7171,65:,-66
13699,7171,65:,-66
13700,0,21:,-78
13701,7171,65:,-66
13708,7171,65:,-66
13709,0,21:,-78
13710,7171,65:,-66
13717,7171,65:,-66
