,id,time (delta),RSSI (dBm)
19905,45056,16:,-66
19906,45056,16:,-66
19913,7170,68:,-55
19914,45056,16:,-66
19915,45056,16:,-66
19922,7170,68:,-55
19923,45056,16:,-66
19924,45056,16:,-66
19931,7170,68:,-55
19932,45056,16:,-66
19933,45056,16:,-66
19940,7170,68:,-55
19941,45056,17:,-66
19942,45056,17:,-66
19949,7170,68:,-55
19950,45056,17:,-66
19951,45056,17:,-66
19958,7170,68:,-55
19959,45056,17:,-66
19960,45056,17:,-66
19967,7170,68:,-55
19968,45056,17:,-66
19969,45056,17:,-66
19976,7170,68:,-55
19977,45056,17:,-66
19978,45056,17:,-66
19985,7170,69:,-55
19986,45056,17:,-66
19987,45056,17:,-66
19994,7170,69:,-55
19995,45056,17:,-66
19996,45056,17:,-66
20003,7170,69:,-55
20004,45056,17:,-66
20005,45056,17:,-66
20012,7170,69:,-55
20013,45056,17:,-66
20014,45056,17:,-66
20021,7170,69:,-55
20022,45056,17:,-66
20023,45056,17:,-66
20030,7170,69:,-55
20031,45056,18:,-66
20032,45056,18:,-66
20039,7170,69:,-55
20040,45056,18:,-66
20041,45056,18:,-66
20048,7170,69:,-55
20049,45056,18:,-66
20050,45056,18:,-66
20057,7170,69:,-55
20058,45056,18:,-66
20059,45056,18:,-66
20066,7170,69:,-55
20067,45056,18:,-66
20068,45056,18:,-66
20075,7170,70:,-55
20076,45056,18:,-66
20077,45056,18:,-66
20084,7170,70:,-55
20085,45056,18:,-66
20086,45056,18:,-66
20093,7170,70:,-55
20094,45056,18:,-66
20095,45056,18:,-66
20102,7170,70:,-55
20103,45056,18:,-66
20104,45056,18:,-66
20111,7170,70:,-55
20112,45056,18:,-66
20113,45056,18:,-66
20120,7170,70:,-55
20121,45056,19:,-66
20122,45056,19:,-66
20129,7170,70:,-55
20130,45056,19:,-66
20131,45056,19:,-66
20138,7170,70:,-55
20139,45056,19:,-66
20140,45056,19:,-66
20147,7170,70:,-55
20148,45056,19:,-66
20149,45056,19:,-66
20156,7170,70:,-55
20157,45056,19:,-66
20158,45056,19:,-66
20165,7170,71:,-55
20166,45056,19:,-66
20167,45056,19:,-66
20174,7170,71:,-55
20175,45056,19:,-66
20176,45056,19:,-66
20183,7170,71:,-55
20184,45056,19:,-66
20185,45056,19:,-66
20192,7170,71:,-55
20193,45056,19:,-66
20194,45056,19:,-66
20201,7170,71:,-55
20202,45056,19:,-66
20203,45056,19:,-66
20210,7170,71:,-55
20211,45056,20:,-66
20212,45056,20:,-66
20219,7170,71:,-55
20220,45056,20:,-66
20221,45056,20:,-66
20228,7170,71:,-55
20229,45056,20:,-66
20230,45056,20:,-66
20237,7170,71:,-55
20238,45056,20:,-66
20239,45056,20:,-66
20246,7170,71:,-55
20247,45056,20:,-66
20248,45056,20:,-66
20255,7170,72:,-55
20256,45056,20:,-66
20257,45056,20:,-66
20264,7170,72:,-55
20265,45056,20:,-66
20266,45056,20:,-66
20273,7170,72:,-55
20274,45056,0:,-66
20275,45056,0:,-66
20282,7170,72:,-55
20283,45056,0:,-66
20284,45056,0:,-66
20291,7170,72:,-55
20292,45056,0:,-66
20293,45056,0:,-66
20300,7170,72:,-55
20301,45056,0:,-66
20302,45056,0:,-66
20309,7170,72:,-55
20310,45056,0:,-66
20311,45056,0:,-66
20318,7170,72:,-55
20319,45056,0:,-66
20320,45056,0:,-66
20327,7170,72:,-55
20328,45056,0:,-66
20329,45056,0:,-66
20336,7170,72:,-55
20337,45056,0:,-66
20338,45056,0:,-66
20345,7170,73:,-55
20346,45056,0:,-66
20347,45056,0:,-66
20354,7170,73:,-55
20355,45056,0:,-66
20356,45056,0:,-66
20363,7170,73:,-55
20364,45056,1:,-66
20365,45056,1:,-66
20372,7170,73:,-55
20373,45056,1:,-66
20374,45056,1:,-66
20381,7170,73:,-55
20382,45056,1:,-66
20383,45056,1:,-66
20390,7170,73:,-55
20391,45056,1:,-66
20392,45056,1:,-66
20399,7170,73:,-55
20400,45056,1:,-66
20401,45056,1:,-66
20408,7170,73:,-55
20409,45056,1:,-66
20410,45056,1:,-66
20417,7170,73:,-55
20418,45056,1:,-66
20419,45056,1:,-66
20426,7170,73:,-55
20427,45056,1:,-66
20428,45056,1:,-66
20435,7170,74:,-55
20436,45056,1:,-66
20437,45056,1:,-66
20444,7170,74:,-55
20445,45056,1:,-66
20446,45056,1:,-66
20453,7170,74:,-55
20454,45056,2:,-66
20455,45056,2:,-66
20462,7170,74:,-55
20463,45056,2:,-66
20464,45056,2:,-66
20471,7170,74:,-55
20472,45056,2:,-66
20473,45056,2:,-66
20480,7170,74:,-55
20481,45056,2:,-66
20482,45056,2:,-66
20489,7170,74:,-55
20490,45056,2:,-66
20491,45056,2:,-66
20498,7170,74:,-55
20499,45056,2:,-66
20500,45056,2:,-66
20507,7170,74:,-55
20508,45056,2:,-66
20509,45056,2:,-66
20516,7170,74:,-55
20517,45056,2:,-66
20518,45056,2:,-66
20525,7170,75:,-55
20526,45056,2:,-66
20527,45056,2:,-66
20534,7170,75:,-55
20535,45056,2:,-66
20536,45056,2:,-66
20543,7170,75:,-55
20544,45056,3:,-66
20545,45056,3:,-66
20552,7170,75:,-55
20553,45056,3:,-66
20554,45056,3:,-66
20561,7170,75:,-55
20562,45056,3:,-66
20563,45056,3:,-66
20570,7170,75:,-55
20571,45056,3:,-66
20572,45056,3:,-66
20579,7170,75:,-55
20580,45056,3:,-66
20581,45056,3:,-66
20588,7170,75:,-55
20589,45056,3:,-66
20590,45056,3:,-66
20597,7170,75:,-55
20598,45056,3:,-66
20599,45056,3:,-66
20606,7170,75:,-55
20607,45056,3:,-66
20608,45056,3:,-66
20615,7170,76:,-55
20616,45056,3:,-66
20617,45056,3:,-66
20624,7170,76:,-55
20625,45056,3:,-66
20626,45056,3:,-66
20633,7170,76:,-55
20634,45056,4:,-66
20635,45056,4:,-66
20642,7170,76:,-55
20643,45056,4:,-66
20644,45056,4:,-66
20651,7170,76:,-55
20652,45056,4:,-66
20653,45056,4:,-66
20660,7170,76:,-55
20661,45056,4:,-66
20662,45056,4:,-66
20669,7170,76:,-55
20670,45056,4:,-66
20671,45056,4:,-66
20678,7170,76:,-55
20679,45056,4:,-66
20680,45056,4:,-66
20687,7170,76:,-55
20688,45056,4:,-66
20689,45056,4:,-66
20696,7170,76:,-55
20697,45056,4:,-66
20698,45056,4:,-66
20705,7170,77:,-55
20706,45056,4:,-66
20707,45056,4:,-66
20714,7170,77:,-55
20715,45056,4:,-66
20716,45056,4:,-66
20723,7170,77:,-55
20724,45056,5:,-66
20725,45056,5:,-66
20732,7170,77:,-55
20733,45056,5:,-66
20734,45056,5:,-66
20741,7170,77:,-55
20742,45056,5:,-66
20743,45056,5:,-66
20750,7170,77:,-55
20751,45056,5:,-66
20752,45056,5:,-66
20759,7170,77:,-55
20760,45056,5:,-66
20761,45056,5:,-66
20768,7170,77:,-55
20769,45056,5:,-66
20770,45056,5:,-66
20777,7170,77:,-55
20778,45056,5:,-66
20779,45056,5:,-66
20786,7170,77:,-55
20787,45056,5:,-66
20788,45056,5:,-66
20795,7170,78:,-55
20796,45056,5:,-66
20797,45056,5:,-66
20804,7170,78:,-55
20805,45056,5:,-66
20806,45056,5:,-66
20813,7170,78:,-55
20814,45056,6:,-66
20815,45056,6:,-66
20822,7170,78:,-55
20823,45056,6:,-66
20824,45056,6:,-66
20831,7170,78:,-55
20832,45056,6:,-66
20833,45056,6:,-66
20840,7170,78:,-55
20841,45056,6:,-66
20842,45056,6:,-66
20849,7170,78:,-55
20850,45056,6:,-66
20851,45056,6:,-66
20858,7170,78:,-55
20859,45056,6:,-66
20860,45056,6:,-66
20867,7170,78:,-55
20868,45056,6:,-66
20869,45056,6:,-66
20876,7170,78:,-55
20877,45056,6:,-66
20878,45056,6:,-66
20885,7170,79:,-55
20886,45056,6:,-66
20887,45056,6:,-66
20894,7170,79:,-55
20895,45056,6:,-66
20896,45056,6:,-66
20903,7170,79:,-55
20904,45056,7:,-66
20905,45056,7:,-66
20912,7170,79:,-55
20913,45056,7:,-66
20914,45056,7:,-66
20921,7170,79:,-55
20922,45056,7:,-66
20923,45056,7:,-66
20930,7170,79:,-55
20931,45056,7:,-66
20932,45056,7:,-66
20939,7170,79:,-55
20940,45056,7:,-66
20941,45056,7:,-66
20948,7170,79:,-55
20949,45056,7:,-66
20950,45056,7:,-66
20957,7170,79:,-55
20958,45056,7:,-66
20959,45056,7:,-66
20966,7170,79:,-55
20967,45056,7:,-66
20968,45056,7:,-66
20975,7170,80:,-55
20976,45056,7:,-66
20977,45056,7:,-66
20984,7170,80:,-55
20985,45056,7:,-66
20986,45056,7:,-66
20993,7170,80:,-55
20994,45056,8:,-66
20995,45056,8:,-66
21002,7170,80:,-55
21003,45056,8:,-66
21004,45056,8:,-66
21011,7170,80:,-55
21012,45056,8:,-66
21013,45056,8:,-66
21020,7170,80:,-55
21021,45056,8:,-66
21022,45056,8:,-66
21029,7170,80:,-55
21030,45056,8:,-66
21031,45056,8:,-66
21038,7170,80:,-55
21039,45056,8:,-66
21040,45056,8:,-66
21047,7170,80:,-55
21048,45056,8:,-66
21049,45056,8:,-66
21056,7170,80:,-55
21057,45056,8:,-66
21058,45056,8:,-66
21065,7170,81:,-55
21066,45056,8:,-66
21067,45056,8:,-66
21074,7170,81:,-55
21075,45056,8:,-66
21076,45056,8:,-66
21083,7170,81:,-55
21084,45056,9:,-66
21085,45056,9:,-66
21092,7170,81:,-55
21093,45056,9:,-66
21094,45056,9:,-66
21101,7170,81:,-55
21102,45056,9:,-66
21103,45056,9:,-66
21110,7170,81:,-55
21111,45056,9:,-66
21112,45056,9:,-66
21119,7170,81:,-55
21120,45056,9:,-66
21121,45056,9:,-66
21128,7170,81:,-55
21129,45056,9:,-66
21130,45056,9:,-66
21137,7170,81:,-55
21138,45056,9:,-66
21139,45056,9:,-66
21146,7170,81:,-55
21147,45056,9:,-66
21148,45056,9:,-66
21155,7170,82:,-55
21156,45056,9:,-66
21157,45056,9:,-66
21164,7170,82:,-55
21165,45056,9:,-66
21166,45056,9:,-66
21173,7170,82:,-55
21174,45056,10:,-66
21175,45056,10:,-66
21182,7170,82:,-55
21183,45056,10:,-66
21184,45056,10:,-66
21191,7170,82:,-55
21192,45056,10:,-66
21193,45056,10:,-66
21200,7170,82:,-55
21201,45056,10:,-66
21202,45056,10:,-66
21209,7170,82:,-55
21210,45056,10:,-66
21211,45056,10:,-66
21218,7170,82:,-55
21219,45056,10:,-66
21220,45056,10:,-66
21227,7170,82:,-55
21228,45056,10:,-66
21229,45056,10:,-66
21236,7170,82:,-55
21237,45056,10:,-66
21238,45056,10:,-66
21245,7170,83:,-55
21246,45056,10:,-66
21247,45056,10:,-66
21254,7170,83:,-55
21255,45056,10:,-66
21256,45056,10:,-66
21263,7170,83:,-55
21264,45056,11:,-66
21265,45056,11:,-66
21272,7170,83:,-55
21273,45056,11:,-66
21274,45056,11:,-66
21281,7170,83:,-55
21282,45056,11:,-66
21283,45056,11:,-66
21290,7170,83:,-55
21291,45056,11:,-66
21292,45056,11:,-66
21299,7170,83:,-55
21300,45056,11:,-66
21301,45056,11:,-66
21308,7170,83:,-55
21309,45056,11:,-66
21310,45056,11:,-66
21317,7170,83:,-55
21318,45056,11:,-66
21319,45056,11:,-66
21326,7170,83:,-55
21327,45056,11:,-66
21328,45056,11:,-66
21335,7170,84:,-55
21336,45056,11:,-66
21337,45056,11:,-66
21344,7170,84:,-55
21345,45056,11:,-66
21346,45056,11:,-66
21353,7170,84:,-55
21354,45056,12:,-66
21355,45056,12:,-66
21362,7170,84:,-55
21363,45056,12:,-66
21364,45056,12:,-66
21371,7170,84:,-55
21372,45056,12:,-66
21373,45056,12:,-66
21380,7170,84:,-55
21381,45056,12:,-66
21382,45056,12:,-66
21389,7170,84:,-55
21390,45056,12:,-66
21391,45056,12:,-66
21398,7170,84:,-55
21399,45056,12:,-66
21400,45056,12:,-66
21407,7170,84:,-55
21408,45056,12:,-66
21409,45056,12:,-66
21416,7170,84:,-55
21417,45056,12:,-66
21418,45056,12:,-66
21425,7170,85:,-55
21426,45056,12:,-66
21427,45056,12:,-66
21434,7170,85:,-55
21435,45056,12:,-66
21436,45056,12:,-66
21443,7170,85:,-55
21444,45056,13:,-66
21445,45056,13:,-66
21452,7170,85:,-55
21453,45056,13:,-66
21454,45056,13:,-66
21461,7170,85:,-55
21462,45056,13:,-66
21463,45056,13:,-66
21470,7170,85:,-55
21471,45056,13:,-66
21472,45056,13:,-66
21479,7170,85:,-55
21480,45056,13:,-66
21481,45056,13:,-66
21488,7170,85:,-55
21489,45056,13:,-66
21490,45056,13:,-66
21497,7170,85:,-55
21498,45056,13:,-66
21499,45056,13:,-66
21506,7170,85:,-55
21507,45056,13:,-66
21508,45056,13:,-66
21515,7170,86:,-55
21516,45056,13:,-66
21517,45056,13:,-66
21524,7170,86:,-55
21525,45056,13:,-66
21526,45056,13:,-66
21533,7170,86:,-55
21534,45056,14:,-66
21535,45056,14:,-66
21542,7170,86:,-55
21543,45056,14:,-66
21544,45056,14:,-66
21551,7170,86:,-55
21552,45056,14:,-66
21553,45056,14:,-66
21560,7170,86:,-55
21561,45056,14:,-66
21562,45056,14:,-66
21569,7170,86:,-55
21570,45056,14:,-66
21571,45056,14:,-66
21578,7170,86:,-55
21579,45056,14:,-66
21580,45056,14:,-66
21587,7170,86:,-55
21588,45056,14:,-66
21589,45056,14:,-66
21596,7170,86:,-55
21597,45056,14:,-66
21598,45056,14:,-66
21605,7170,87:,-55
21606,45056,14:,-66
21607,45056,14:,-66
21614,7170,87:,-55
21615,45056,14:,-66
21616,45056,14:,-66
21623,7170,87:,-55
21624,45056,15:,-66
21625,45056,15:,-66
21632,7170,87:,-55
21633,45056,15:,-66
21634,45056,15:,-66
21641,7170,87:,-55
21642,45056,15:,-66
21643,45056,15:,-66
21650,7170,87:,-55
21651,45056,15:,-66
21652,45056,15:,-66
21659,7170,87:,-55
21660,45056,15:,-66
21661,45056,15:,-66
21668,7170,87:,-55
21669,45056,15:,-66
21670,45056,15:,-66
21677,7170,87:,-55
21678,45056,15:,-66
21679,45056,15:,-66
21686,7170,87:,-55
21687,45056,15:,-66
21688,45056,15:,-66
21695,7170,88:,-55
21696,45056,15:,-66
21697,45056,15:,-66
21704,7170,88:,-55
21705,45056,15:,-66
21706,45056,15:,-66
21713,7170,88:,-55
21714,45056,16:,-66
21715,45056,16:,-66
21722,7170,88:,-55
21723,45056,16:,-66
21724,45056,16:,-66
21731,7170,88:,-55
21732,45056,16:,-66
21733,45056,16:,-66
21740,7170,88:,-55
21741,45056,16:,-66
21742,45056,16:,-66
21749,7170,88:,-55
21750,45056,16:,-66
21751,45056,16:,-66
21758,7170,88:,-55
21759,45056,16:,-66
21760,45056,16:,-66
21767,7170,88:,-55
21768,45056,16:,-66
21769,45056,16:,-66
21776,7170,88:,-55
21777,45056,16:,-66
21778,45056,16:,-66
21785,7170,89:,-55
21786,45056,16:,-66
21787,45056,16:,-66
21794,7170,89:,-55
21795,45056,16:,-66
21796,45056,16:,-66
21803,7170,89:,-55
21804,45056,17:,-66
21805,45056,17:,-66
21812,7170,89:,-55
21813,45056,17:,-66
21814,45056,17:,-66
21821,7170,89:,-55
21822,45056,17:,-66
21823,45056,17:,-66
21830,7170,89:,-55
21831,45056,17:,-66
21832,45056,17:,-66
21839,7170,89:,-55
21840,45056,17:,-66
21841,45056,17:,-66
21848,7170,89:,-55
21849,45056,17:,-66
21850,45056,17:,-66
21857,7170,89:,-55
21858,45056,17:,-66
21859,45056,17:,-66
21866,7170,89:,-55
21867,45056,17:,-66
21868,45056,17:,-66
21875,7170,90:,-55
21876,45056,17:,-66
21877,45056,17:,-66
21884,7170,90:,-55
21885,45056,17:,-66
21886,45056,17:,-66
21893,7170,90:,-55
21894,45056,18:,-66
21895,45056,18:,-66
21902,7170,90:,-55
21903,45056,18:,-66
21904,45056,18:,-66
21911,7170,90:,-55
21912,45056,18:,-66
21913,45056,18:,-66
21920,7170,90:,-55
21921,45056,18:,-66
21922,45056,18:,-66
21929,7170,90:,-55
21930,45056,18:,-66
21931,45056,18:,-66
21938,7170,90:,-55
21939,45056,18:,-66
21940,45056,18:,-66
21947,7170,90:,-55
21948,45056,18:,-66
21949,45056,18:,-66
21956,7170,90:,-55
21957,45056,18:,-66
21958,45056,18:,-66
21965,7170,91:,-55
21966,45056,18:,-66
21967,45056,18:,-66
21974,7170,91:,-55
21975,45056,18:,-66
21976,45056,18:,-66
21983,7170,91:,-55
21984,45056,19:,-66
21985,45056,19:,-66
21992,7170,91:,-55
21993,45056,19:,-66
21994,45056,19:,-66
22001,7170,91:,-55
22002,45056,19:,-66
22003,45056,19:,-66
22010,7170,91:,-55
22011,45056,19:,-66
22012,45056,19:,-66
22019,7170,91:,-55
22020,45056,19:,-66
22021,45056,19:,-66
22028,7170,91:,-55
22029,45056,19:,-66
22030,45056,19:,-66
22037,7170,91:,-55
22038,45056,19:,-66
22039,45056,19:,-66
22046,7170,91:,-55
22047,45056,19:,-66
22048,45056,19:,-66
22055,7170,92:,-55
22056,45056,19:,-66
22057,45056,19:,-66
22064,7170,92:,-55
22065,45056,19:,-66
22066,45056,19:,-66
22073,7170,92:,-55
22074,45056,20:,-66
22075,45056,20:,-66
22082,7170,92:,-55
22083,45056,20:,-66
22084,45056,20:,-66
22091,7170,92:,-55
22092,45056,20:,-66
22093,45056,20:,-66
22100,7170,92:,-55
22101,45056,20:,-66
22102,45056,20:,-66
22109,7170,92:,-55
22110,45056,20:,-66
22111,45056,20:,-66
22118,7170,92:,-55
22119,45056,20:,-66
22120,45056,20:,-66
22127,7170,92:,-55
22128,45056,20:,-66
22129,45056,20:,-66
22136,7170,92:,-55
22137,45056,20:,-66
22138,45056,20:,-66
22145,7170,93:,-55
22146,45056,20:,-66
22147,45056,20:,-66
22154,7170,93:,-55
22155,45056,20:,-66
22156,45056,20:,-66
22163,7170,93:,-55
22164,45056,21:,-66
22165,45056,21:,-66
22172,7170,93:,-55
22173,45056,21:,-66
22174,45056,21:,-66
22181,7170,93:,-55
22182,45056,21:,-66
22183,45056,21:,-66
22190,7170,93:,-55
22191,45056,21:,-66
22192,45056,21:,-66
22199,7170,93:,-55
22200,45056,21:,-66
22201,45056,21:,-66
22208,7170,93:,-55
22209,45056,21:,-66
22210,45056,21:,-66
22217,7170,93:,-55
22218,45056,21:,-66
22219,45056,21:,-66
22226,7170,93:,-55
22227,45056,21:,-66
22228,45056,21:,-66
22235,7170,94:,-55
22236,45056,21:,-66
22237,45056,21:,-66
22244,7170,94:,-55
22245,45056,21:,-66
22246,45056,21:,-66
22253,7170,94:,-55
22254,45056,22:,-66
22255,45056,22:,-66
22262,7170,94:,-55
22263,45056,22:,-66
22264,45056,22:,-66
22271,7170,94:,-55
22272,45056,22:,-66
22273,45056,22:,-66
22280,7170,94:,-55
22281,45056,22:,-66
22282,45056,22:,-66
22289,7170,94:,-55
22290,45056,22:,-66
22291,45056,22:,-66
22298,7170,94:,-55
22299,45056,22:,-66
22300,45056,22:,-66
22307,7170,94:,-55
22308,45056,22:,-66
22309,45056,22:,-66
22316,7170,94:,-55
22317,45056,22:,-66
22318,45056,22:,-66
22325,7170,95:,-55
22326,45056,22:,-66
22327,45056,22:,-66
22334,7170,95:,-55
22335,45056,22:,-66
22336,45056,22:,-66
22343,7170,95:,-55
22344,45056,23:,-66
22345,45056,23:,-66
22352,7170,95:,-55
22353,45056,23:,-66
22354,45056,23:,-66
22361,7170,95:,-55
22362,45056,23:,-66
22363,45056,23:,-66
22370,7170,95:,-55
22371,45056,23:,-66
22372,45056,23:,-66
22379,7170,95:,-55
22380,45056,23:,-66
22381,45056,23:,-66
22388,7170,95:,-55
22389,45056,23:,-66
22390,45056,23:,-66
22397,7170,95:,-55
22398,45056,23:,-66
22399,45056,23:,-66
22406,7170,95:,-55
22407,45056,23:,-66
22408,45056,23:,-66
22415,7170,96:,-55
22416,45056,23:,-66
22417,45056,23:,-66
22424,7170,96:,-55
22425,45056,23:,-66
22426,45056,23:,-66
22433,7170,96:,-55
22434,45056,24:,-66
22435,45056,24:,-66
22442,7170,96:,-55
22443,45056,24:,-66
22444,45056,24:,-66
22451,7170,96:,-55
22452,45056,24:,-66
22453,45056,24:,-66
22460,7170,96:,-55
22461,45056,24:,-66
22462,45056,24:,-66
22469,7170,96:,-55
22470,45056,24:,-66
22471,45056,24:,-66
22478,7170,96:,-55
22479,45056,24:,-66
22480,45056,24:,-66
22487,7170,96:,-55
22488,45056,24:,-66
22489,45056,24:,-66
22496,7170,96:,-55
22497,45056,24:,-66
22498,45056,24:,-66
22505,7170,97:,-55
22506,45056,24:,-66
22507,45056,24:,-66
22514,7170,97:,-55
22515,45056,24:,-66
22516,45056,24:,-66
22523,7170,97:,-55
22524,45056,25:,-66
22525,45056,25:,-66
22532,7170,97:,-55
22533,45056,25:,-66
22534,45056,25:,-66
22541,7170,97:,-55
22542,45056,25:,-66
22543,45056,25:,-66
22550,7170,97:,-55
22551,45056,25:,-66
22552,45056,25:,-66
22559,7170,97:,-55
22560,45056,25:,-66
22561,45056,25:,-66
22568,7170,97:,-55
22569,45056,25:,-66
22570,45056,25:,-66
22577,7170,97:,-55
22578,45056,25:,-66
22579,45056,25:,-66
22586,7170,97:,-55
22587,45056,25:,-66
22588,45056,25:,-66
22595,7170,98:,-55
22596,45056,25:,-66
22597,45056,25:,-66
22604,7170,98:,-55
22605,45056,25:,-66
22606,45056,25:,-66
22613,7170,98:,-55
22614,45056,26:,-66
22615,45056,26:,-66
22622,7170,98:,-55
22623,45056,26:,-66
22624,45056,26:,-66
22631,7170,98:,-55
22632,45056,26:,-66
22633,45056,26:,-66
22640,7170,98:,-55
22641,45056,26:,-66
22642,45056,26:,-66
22649,7170,98:,-55
22650,45056,26:,-66
22651,45056,26:,-66
22658,7170,98:,-55
22659,45056,26:,-66
22660,45056,26:,-66
22667,7170,98:,-55
22668,45056,26:,-66
22669,45056,26:,-66
22676,7170,98:,-55
22677,45056,26:,-66
22678,45056,26:,-66
22685,7170,99:,-55
22686,45056,26:,-66
22687,45056,26:,-66
22694,7170,99:,-55
22695,45056,26:,-66
22696,45056,26:,-66
22703,7170,99:,-55
22704,45056,27:,-66
22705,45056,27:,-66
22712,7170,99:,-55
22713,45056,27:,-66
22714,45056,27:,-66
22721,7170,99:,-55
22722,45056,27:,-66
22723,45056,27:,-66
22730,7170,99:,-55
22731,45056,27:,-66
22732,45056,27:,-66
22739,7170,99:,-55
22740,45056,27:,-66
22741,45056,27:,-66
22748,7170,99:,-55
22749,45056,27:,-66
22750,45056,27:,-66
22757,7170,99:,-55
22758,45056,27:,-66
22759,45056,27:,-66
22766,7170,99:,-55
22767,45056,27:,-66
22768,45056,27:,-66
22775,7170,100:,-55
22776,45056,27:,-66
22777,45056,27:,-66
22784,7170,100:,-55
22785,45056,27:,-66
22786,45056,27:,-66
22793,7170,100:,-55
22794,45056,28:,-66
22795,45056,28:,-66
22802,7170,100:,-55
22803,45056,28:,-66
22804,45056,28:,-66
22811,7170,100:,-55
22812,45056,28:,-66
22813,45056,28:,-66
22820,7170,100:,-55
22821,45056,28:,-66
22822,45056,28:,-66
22829,7170,100:,-55
22830,45056,28:,-66
22831,45056,28:,-66
22838,7170,100:,-55
22839,45056,28:,-66
22840,45056,28:,-66
22847,7170,100:,-55
22848,45056,28:,-66
22849,45056,28:,-66
22856,7170,100:,-55
22857,45056,28:,-66
22858,45056,28:,-66
22865,7170,101:,-55
22866,45056,28:,-66
22867,45056,28:,-66
22874,7170,101:,-55
22875,45056,28:,-66
22876,45056,28:,-66
22883,7170,101:,-55
22884,45056,29:,-66
22885,45056,29:,-66
22892,7170,101:,-55
22893,45056,29:,-66
22894,45056,29:,-66
22901,7170,101:,-55
22902,45056,29:,-66
22903,45056,29:,-66
22910,7170,101:,-55
22911,45056,29:,-66
22912,45056,29:,-66
22919,7170,101:,-55
22920,45056,29:,-66
22921,45056,29:,-66
22928,7170,101:,-55
22929,45056,29:,-66
22930,45056,29:,-66
22937,7170,101:,-55
22938,45056,29:,-66
22939,45056,29:,-66
22946,7170,101:,-55
22947,45056,29:,-66
22948,45056,29:,-66
22955,7170,102:,-55
22956,45056,29:,-66
22957,45056,29:,-66
22964,7170,102:,-55
22965,45056,29:,-66
22966,45056,29:,-66
22973,7170,102:,-55
22974,45056,30:,-66
22975,45056,30:,-66
22982,7170,102:,-55
22983,45056,30:,-66
22984,45056,30:,-66
22991,7170,102:,-55
22992,45056,30:,-66
22993,45056,30:,-66
23000,7170,102:,-55
23001,45056,30:,-66
23002,45056,30:,-66
23009,7170,102:,-55
23010,45056,30:,-66
23011,45056,30:,-66
23018,7170,102:,-55
23019,45056,30:,-66
23020,45056,30:,-66
23027,7170,102:,-55
23028,45056,30:,-66
23029,45056,30:,-66
23036,7170,102:,-55
23037,45056,30:,-66
23038,45056,30:,-66
23045,7170,103:,-55
23046,45056,30:,-66
23047,45056,30:,-66
23054,7170,103:,-55
23055,45056,30:,-66
23056,45056,30:,-66
23063,7170,103:,-55
23064,45056,31:,-66
23065,45056,31:,-66
23072,7170,103:,-55
23073,45056,31:,-66
23074,45056,31:,-66
23081,7170,103:,-55
23082,45056,31:,-66
23083,45056,31:,-66
23090,7170,103:,-55
23091,45056,31:,-66
23092,45056,31:,-66
23099,7170,103:,-55
23100,45056,31:,-66
23101,45056,31:,-66
23108,7170,103:,-55
23109,45056,31:,-66
23110,45056,31:,-66
23117,7170,103:,-55
23118,45056,31:,-66
23119,45056,31:,-66
23126,7170,103:,-55
23127,45056,31:,-66
23128,45056,31:,-66
23135,7170,104:,-55
23136,45056,31:,-66
23137,45056,31:,-66
23144,7170,104:,-55
23145,45056,31:,-66
23146,45056,31:,-66
23153,7170,104:,-55
23154,45056,32:,-66
23155,45056,32:,-66
23162,7170,104:,-55
23163,45056,32:,-66
23164,45056,32:,-66
23171,7170,104:,-55
23172,45056,32:,-66
23173,45056,32:,-66
23180,7170,104:,-55
23181,45056,32:,-66
23182,45056,32:,-66
23189,7170,104:,-55
23190,45056,32:,-66
23191,45056,32:,-66
23198,7170,104:,-55
23199,45056,32:,-66
23200,45056,32:,-66
23207,7170,104:,-55
23208,45056,32:,-66
23209,45056,32:,-66
23216,7170,104:,-55
23217,45056,32:,-66
23218,45056,32:,-66
23225,7170,105:,-55
23226,45056,32:,-66
23227,45056,32:,-66
23234,7170,105:,-55
23235,45056,32:,-66
23236,45056,32:,-66
23243,7170,105:,-55
23244,45056,33:,-66
23245,45056,33:,-66
23252,7170,105:,-55
23253,45056,33:,-66
23254,45056,33:,-66
23261,7170,105:,-55
23262,45056,33:,-66
23263,45056,33:,-66
23270,7170,105:,-55
23271,45056,33:,-66
23272,45056,33:,-66
23279,7170,105:,-55
23280,45056,33:,-66
23281,45056,33:,-66
23288,7170,105:,-55
23289,45056,33:,-66
23290,45056,33:,-66
23297,7170,105:,-55
23298,45056,33:,-66
23299,45056,33:,-66
23306,7170,105:,-55
23307,45056,33:,-66
23308,45056,33:,-66
23315,7170,106:,-55
23316,45056,33:,-66
23317,45056,33:,-66
23324,7170,106:,-55
23325,45056,33:,-66
23326,45056,33:,-66
23333,7170,106:,-55
23334,45056,34:,-66
23335,45056,34:,-66
23342,7170,106:,-55
23343,45056,34:,-66
23344,45056,34:,-66
23351,7170,106:,-55
23352,45056,34:,-66
23353,45056,34:,-66
23360,7170,106:,-55
23361,45056,34:,-66
23362,45056,34:,-66
23369,7170,106:,-55
23370,45056,34:,-66
23371,45056,34:,-66
23378,7170,106:,-55
23379,45056,34:,-66
23380,45056,34:,-66
23387,7170,106:,-55
23388,45056,34:,-66
23389,45056,34:,-66
23396,7170,106:,-55
23397,45056,34:,-66
